5.6640625000e-002;2.1915051341e-001;-1.6986820698e+000;-5.4692113400e-001;1.2609242201e+000;1.4536639452e+000;-1.0451945066e+000;
5.8593750000e-002;2.7421477437e-001;-1.7280365229e+000;-9.5478492975e-001;8.9799875021e-001;1.1782743931e+000;-3.9225533605e-001;
6.0546875000e-002;3.4219068289e-001;-1.6875544786e+000;-1.2721575499e+000;4.7829368711e-001;5.3099393845e-001;-2.9666972160e-001;
6.2500000000e-002;4.2143312097e-001;-1.5778131485e+000;-1.4569213390e+000;1.4422591031e-001;-2.8013753891e-001;-7.2574108839e-001;
6.4453125000e-002;5.1009792089e-001;-1.4041929245e+000;-1.4876577854e+000;1.4850434847e-002;-9.7908300161e-001;-1.3279224634e+000;
6.6406250000e-002;6.0617446899e-001;-1.1765083075e+000;-1.3669304848e+000;1.5299567580e-001;-1.3377306461e+000;-1.6450383663e+000;
6.8359375000e-002;7.0752114058e-001;-9.0833151340e-001;-1.1208320856e+000;5.4780709743e-001;-1.2715544701e+000;-1.3883872032e+000;
7.0312500000e-002;8.1190305948e-001;-6.1605280638e-001;-7.9486560822e-001;1.1174856424e+000;-8.7459611893e-001;-6.1336833239e-001;
7.2265625000e-002;9.1703146696e-001;-3.1774505973e-001;-4.4680464268e-001;1.7314733267e+000;-3.7899535894e-001;3.1196248531e-001;
7.4218750000e-002;1.0206038952e+000;-3.1910095364e-002;-1.3764150441e-001;2.2460064888e+000;-5.6180626154e-002;9.2561495304e-001;
7.6171875000e-002;1.1203449965e+000;2.2380389273e-001;7.7964410186e-002;2.5432958603e+000;-1.0148844868e-001;9.4673633575e-001;
7.8125000000e-002;1.2140462399e+000;4.3382626772e-001;1.6025063396e-001;2.5635974407e+000;-5.5098009109e-001;4.4236102700e-001;
8.0078125000e-002;1.2996053696e+000;5.8574277163e-001;9.0593986213e-002;2.3213846684e+000;-1.2656186819e+000;-2.1397666633e-001;
8.2031250000e-002;1.3750629425e+000;6.7115426064e-001;-1.2554138899e-001;1.9011940956e+000;-1.9895014763e+000;-5.6696069241e-001;
8.3984375000e-002;1.4386370182e+000;6.8625587225e-001;-4.5940986276e-001;1.4342831373e+000;-2.4575448036e+000;-3.5296919942e-001;
8.5937500000e-002;1.4887546301e+000;6.3209545612e-001;-8.6341840029e-001;1.0624989271e+000;-2.5071208477e+000;3.4145492315e-001;
8.7890625000e-002;1.5240797997e+000;5.1449447870e-001;-1.2784991264e+000;8.9926326275e-001;-2.1464703083e+000;1.1310369968e+000;
8.9843750000e-002;1.5435365438e+000;3.4363541007e-001;-1.6432712078e+000;9.9836659431e-001;-1.5509884357e+000;1.5623173714e+000;
9.1796875000e-002;1.5463287830e+000;1.3334576786e-001;-1.9035670757e+000;1.3391257524e+000;-9.8895126581e-001;1.3852705956e+000;
9.3750000000e-002;1.5319535732e+000;-9.9872067571e-002;-2.0208365917e+000;1.8319736719e+000;-7.0807653666e-001;7.0335960388e-001;
9.5703125000e-002;1.5002111197e+000;-3.3799731731e-001;-1.9781240225e+000;2.3429498672e+000;-8.3085852861e-001;-8.7831810117e-002;
9.7656250000e-002;1.4512076378e+000;-5.6275302172e-001;-1.7826831341e+000;2.7303802967e+000;-1.3029075861e+000;-5.3665632010e-001;
9.9609375000e-002;1.3853542805e+000;-7.5688552856e-001;-1.4648265839e+000;2.8836946487e+000;-1.9161254168e+000;-4.0482705832e-001;
1.0156250000e-001;1.3033598661e+000;-9.0537303686e-001;-1.0731866360e+000;2.7537403107e+000;-2.3969192505e+000;1.9109101593e-001;
1.0351562500e-001;1.2062187195e+000;-9.9647760391e-001;-6.6712695360e-001;2.3662893772e+000;-2.5221693516e+000;8.5081458092e-001;
1.0546875000e-001;1.0951938629e+000;-1.0225681067e+000;-3.0748602748e-001;1.8150300980e+000;-2.2139387131e+000;1.1314799786e+000;
1.0742187500e-001;9.7179436684e-001;-9.8065680265e-001;-4.7095835209e-002;1.2359693050e+000;-1.5728909969e+000;8.1436926126e-001;
1.0937500000e-001;8.3774989843e-001;-8.7261140347e-001;7.7449060977e-002;7.7025699615e-001;-8.3628880978e-001;3.7485256791e-002;
1.1132812500e-001;6.9498026371e-001;-7.0502841473e-001;5.1489114761e-002;5.2562201023e-001;-2.7831402421e-001;-7.8544038534e-001;
1.1328125000e-001;5.4556185007e-001;-4.8877662420e-001;-1.1542320251e-001;5.4698687792e-001;-9.4826273620e-002;-1.2110464573e+000;
1.1523437500e-001;3.9169195294e-001;-2.3824198544e-001;-3.9102151990e-001;8.0431437492e-001;-3.2125258446e-001;-1.0302300453e+000;
1.1718750000e-001;2.3565001786e-001;2.9672782868e-002;-7.2536545992e-001;1.2010149956e+000;-8.1829845905e-001;-3.9185041189e-001;
1.1914062500e-001;7.9758249223e-002;2.9672464728e-001;-1.0586374998e+000;1.6006098986e+000;-1.3315088749e+000;2.8778633475e-001;
1.2109375000e-001;-7.3659017682e-002;5.4460030794e-001;-1.3304815292e+000;1.8643394709e+000;-1.5994991064e+000;5.7543563843e-001;
1.2304687500e-001;-2.2231578827e-001;7.5619167089e-001;-1.4894300699e+000;1.8894096613e+000;-1.4651045799e+000;2.8139322996e-001;
1.2500000000e-001;-3.6400419474e-001;9.1678750515e-001;-1.5009493828e+000;1.6373901367e+000;-9.4246917963e-001;-4.2604354024e-001;
1.2695312500e-001;-4.9663308263e-001;1.0150984526e+000;-1.3528516293e+000;1.1449800730e+000;-2.1170917153e-001;-1.1206868887e+000;
1.2890625000e-001;-6.1826431751e-001;1.0440433025e+000;-1.0572295189e+000;5.1419049501e-001;4.5660150051e-001;-1.3732138872e+000;
1.3085937500e-001;-7.2714668512e-001;1.0012429953e+000;-6.4861160517e-001;-1.1537215859e-001;8.1521964073e-001;-1.0080392361e+000;
1.3281250000e-001;-8.2174617052e-001;8.8918644190e-001;-1.7862732708e-001;-6.0452282429e-001;7.4421596527e-001;-2.0850479603e-001;
1.3476562500e-001;-9.0077292919e-001;7.1505719423e-001;2.9198971391e-001;-8.5240072012e-001;3.0121627450e-001;5.9259742498e-001;
1.3671875000e-001;-9.6320343018e-001;4.9023360014e-001;7.0281380415e-001;-8.2387155294e-001;-3.0332574248e-001;9.7162306309e-001;
1.3867187500e-001;-1.0082985163e+000;2.2949635983e-001;1.0030885935e+000;-5.5892115831e-001;-7.9536795616e-001;7.6696586609e-001;
1.4062500000e-001;-1.0356156826e+000;-5.0000600517e-002;1.1595807076e+000;-1.6146752238e-001;-9.5331484079e-001;1.7483451962e-001;
1.4257812500e-001;-1.0450176001e+000;-3.2992458344e-001;1.1617025137e+000;2.2933894396e-001;-7.0180797577e-001;-3.6941176653e-001;
1.4453125000e-001;-1.0366730690e+000;-5.9204024076e-001;1.0231055021e+000;4.7746109962e-001;-1.4363290370e-001;-4.5329436660e-001;
1.4648437500e-001;-1.0110552311e+000;-8.1947875023e-001;7.7949768305e-001;4.8745399714e-001;4.8374149203e-001;6.4308941364e-002;
1.4843750000e-001;-9.6893215179e-001;-9.9791115522e-001;4.8302456737e-001;2.3080444336e-001;9.0862458944e-001;9.6705096960e-001;
1.5039062500e-001;-9.1135382652e-001;-1.1165446043e+000;1.9408856332e-001;-2.4609002471e-001;9.4010895491e-001;1.8089592457e+000;
1.5234375000e-001;-8.3963346481e-001;-1.1688712835e+000;-2.8117151931e-002;-8.3449023962e-001;5.4901397228e-001;2.1797227859e+000;
1.5429687500e-001;-7.5532430410e-001;-1.1531186104e+000;-1.3488712907e-001;-1.3929897547e+000;-1.1944267899e-001;1.9486155510e+000;
1.5625000000e-001;-6.6019243002e-001;-1.0723683834e+000;-9.5648139715e-002;-1.7861616611e+000;-8.0660647154e-001;1.3410369158e+000;
1.5820312500e-001;-5.5618554354e-001;-9.3433803320e-001;9.7220890224e-002;-1.9215885401e+000;-1.2492233515e+000;8.0188006163e-001;
1.6015625000e-001;-4.4539910555e-001;-7.5083738565e-001;4.2714473605e-001;-1.7751256227e+000;-1.2901648283e+000;7.2756785154e-001;
1.6210937500e-001;-3.3003911376e-001;-5.3694045544e-001;8.5587739944e-001;-1.3974744081e+000;-9.4425600767e-001;1.2272375822e+000;
1.6406250000e-001;-2.1238364279e-001;-3.0992874503e-001;1.3294044733e+000;-9.0026676655e-001;-3.9139524102e-001;2.0560977459e+000;
1.6601562500e-001;-9.4742782414e-002;-8.8081069291e-002;1.7863031626e+000;-4.2547085881e-001;1.0011750460e-001;2.7608859539e+000;
1.6796875000e-001;2.0581891760e-002;1.1060690135e-001;2.1672575474e+000;-1.0650651157e-001;2.8763160110e-001;2.9503574371e+000;
1.6992187500e-001;1.3133770227e-001;2.6968348026e-001;2.4242491722e+000;-3.1724788249e-002;5.7368535548e-002;2.5288650990e+000;
1.7187500000e-001;2.3536039889e-001;3.7539422512e-001;2.5279884338e+000;-2.2026138008e-001;-5.2681702375e-001;1.7531847954e+000;
1.7382812500e-001;3.3061215281e-001;4.1764736176e-001;2.4724335670e+000;-6.1688065529e-001;-1.2497541904e+000;1.0785734653e+000;
1.7578125000e-001;4.1521722078e-001;3.9072403312e-001;2.2756898403e+000;-1.1072227955e+000;-1.8352392912e+000;8.8623613119e-001;
1.7773437500e-001;4.8749497533e-001;2.9368373752e-001;1.9771521091e+000;-1.5492737293e+000;-2.0621411800e+000;1.2553850412e+000;
1.7968750000e-001;5.4598933458e-001;1.3043662906e-001;1.6313332319e+000;-1.8124316931e+000;-1.8572709560e+000;1.9163658619e+000;
1.8164062500e-001;5.8949422836e-001;-9.0522184968e-002;1.2993427515e+000;-1.8134628534e+000;-1.3257778883e+000;2.4129076004e+000;
1.8359375000e-001;6.1707490683e-001;-3.5669803619e-001;1.0393402576e+000;-1.5394889116e+000;-7.0623326302e-001;2.3763289452e+000;
1.8554687500e-001;6.2808424234e-001;-6.5246075392e-001;8.9745306969e-001;-1.0517047644e+000;-2.6939305663e-001;1.7475011349e+000;
1.8750000000e-001;6.2217414379e-001;-9.6012759209e-001;9.0057134628e-001;-4.6880716085e-001;-2.0342676342e-001;8.1363373995e-001;
1.8945312500e-001;5.9930175543e-001;-1.2611888647e+000;1.0521430969e+000;6.5328210592e-002;-5.3412330151e-001;3.7836324424e-002;
1.9140625000e-001;5.5972999334e-001;-1.5375914574e+000;1.3316252232e+000;4.2086267471e-001;-1.1137982607e+000;-2.1652773023e-001;
1.9335937500e-001;5.0402331352e-001;-1.7729899883e+000;1.6976747513e+000;5.1735854149e-001;-1.6835937500e+000;9.8319880664e-002;
1.9531250000e-001;4.3303740025e-001;-1.9538800716e+000;2.0945839882e+000;3.4560102224e-001;-1.9828453064e+000;6.8774163723e-001;
1.9726562500e-001;3.4790465236e-001;-2.0705318451e+000;2.4609572887e+000;-3.0100980774e-002;-1.8592969179e+000;1.0928909779e+000;
1.9921875000e-001;2.5001409650e-001;-2.1176614761e+000;2.7392780781e+000;-4.8976296186e-001;-1.3335868120e+000;9.6721696854e-001;
2.0117187500e-001;1.4098699391e-001;-2.0947921276e+000;2.8848752975e+000;-8.9082866907e-001;-5.9074956179e-001;2.8567215800e-001;
2.0312500000e-001;2.2648693994e-002;-2.0062801838e+000;2.8728938103e+000;-1.1074544191e+000;9.7675554454e-002;-6.3867771626e-001;
2.0507812500e-001;-1.0300354660e-001;-1.8610041142e+000;2.7021811008e+000;-1.0652052164e+000;4.8801818490e-001;-1.3406180143e+000;
2.0703125000e-001;-2.3383545876e-001;-1.6717381477e+000;2.3954880238e+000;-7.6165181398e-001;4.6700125933e-001;-1.4800052643e+000;
2.0898437500e-001;-3.6761322618e-001;-1.4542548656e+000;1.9959478378e+000;-2.6722151041e-001;9.9095515907e-002;-1.0442817211e+000;
2.1093750000e-001;-5.0204253197e-001;-1.2262179852e+000;1.5603871346e+000;2.9393222928e-001;-4.0130132437e-001;-3.5504651070e-001;
2.1289062500e-001;-6.3480889797e-001;-1.0059438944e+000;1.1505043507e+000;7.7779972553e-001;-7.6109564304e-001;1.2523041666e-001;
2.1484375000e-001;-7.6361805201e-001;-8.1111842394e-001;8.2329559326e-001;1.0598437786e+000;-7.6457607746e-001;7.0607304573e-002;
2.1679687500e-001;-8.8623648882e-001;-6.5755629539e-001;6.2221378088e-001;1.0690091848e+000;-3.4527367353e-001;-5.1292228699e-001;
2.1875000000e-001;-1.0005301237e+000;-5.5809265375e-001;5.7044196129e-001;8.0709308386e-001;3.8522538543e-001;-1.2910201550e+000;
2.2070312500e-001;-1.1045024395e+000;-5.2168172598e-001;6.6732537746e-001;3.4816989303e-001;1.1837015152e+000;-1.8014402390e+000;
2.2265625000e-001;-1.1963285208e+000;-5.5276662111e-001;8.8851952553e-001;-1.8177320063e-001;1.7773500681e+000;-1.7312914133e+000;
2.2460937500e-001;-1.2743881941e+000;-6.5096396208e-001;1.1898299456e+000;-6.3940632343e-001;1.9783393145e+000;-1.1050993204e+000;
2.2656250000e-001;-1.3372935057e+000;-8.1108522415e-001;1.5141460896e+000;-9.0335834026e-001;1.7624773979e+000;-2.7104824781e-001;
2.2851562500e-001;-1.3839137554e+000;-1.0234934092e+000;1.8003888130e+000;-9.0747773647e-001;1.2787501812e+000;3.0638140440e-001;
2.3046875000e-001;-1.4133949280e+000;-1.2747701406e+000;1.9930766821e+000;-6.5893775225e-001;7.8571212292e-001;3.2324311137e-001;
2.3242187500e-001;-1.4251753092e+000;-1.5486471653e+000;2.0510232449e+000;-2.3622286320e-001;5.4161715508e-001;-1.8330460787e-001;
2.3437500000e-001;-1.4189945459e+000;-1.8271359205e+000;1.9538064003e+000;2.3245018721e-001;6.9473236799e-001;-8.5877454281e-001;
2.3632812500e-001;-1.3948992491e+000;-2.0917785168e+000;1.7050074339e+000;6.0436248779e-001;1.2201941013e+000;-1.2452045679e+000;
2.3828125000e-001;-1.3532416821e+000;-2.3249304295e+000;1.3317083120e+000;7.6151794195e-001;1.9300987720e+000;-1.0570067167e+000;
2.4023437500e-001;-1.2946736813e+000;-2.5109887123e+000;8.8033139706e-001;6.4311146736e-001;2.5525698662e+000;-3.5360923409e-001;
2.4218750000e-001;-1.2201359272e+000;-2.6374762058e+000;4.0946519375e-001;2.6234120131e-001;2.8463909626e+000;4.9451687932e-001;
2.4414062500e-001;-1.1308407784e+000;-2.6959083080e+000;-1.9204769284e-002;-2.9704523087e-001;2.7027647495e+000;1.0261379480e+000;
2.4609375000e-001;-1.0282518864e+000;-2.6823837757e+000;-3.5044851899e-001;-9.0352421999e-001;2.1911954880e+000;9.6398365498e-001;
2.4804687500e-001;-9.1405820847e-001;-2.5978536606e+000;-5.4403960705e-001;-1.4136505127e+000;1.5301054716e+000;3.7945482135e-001;
2.5000000000e-001;-7.9014497995e-001;-2.4480535984e+000;-5.8096784353e-001;-1.7111667395e+000;9.9460607767e-001;-3.5128009319e-001;
2.5195312500e-001;-6.5856045485e-001;-2.2431023121e+000;-4.6634849906e-001;-1.7386521101e+000;8.0039322376e-001;-7.7348583937e-001;
2.5390625000e-001;-5.2148026228e-001;-1.9967957735e+000;-2.2857648134e-001;-1.5130379200e+000;1.0128370523e+000;-6.2689775229e-001;
2.5585937500e-001;-3.8116976619e-001;-1.7256436348e+000;8.5143826902e-002;-1.1207383871e+000;1.5196764469e+000;-2.0942685660e-003;
2.5781250000e-001;-2.3994411528e-001;-1.4477179050e+000;4.1619583964e-001;-6.9373625517e-001;2.0788569450e+000;7.1343737841e-001;
2.5976562500e-001;-1.0012818873e-001;-1.1813936234e+000;7.0372295380e-001;-3.7317651510e-001;2.4212861061e+000;1.0672554970e+000;
2.6171875000e-001;3.5984154791e-002;-9.4406712055e-001;8.9414680004e-001;-2.7045005560e-001;2.3650777340e+000;8.1305581331e-001;
2.6367187500e-001;1.6616997123e-001;-7.5094401836e-001;9.4954890013e-001;-4.3643471599e-001;1.8929955959e+000;5.8577440679e-002;
2.6562500000e-001;2.8831607103e-001;-6.1398029327e-001;8.5361003876e-001;-8.4732586145e-001;1.1603584290e+000;-7.9824423790e-001;
2.6757812500e-001;4.0045571327e-001;-5.4104995728e-001;6.1418199539e-001;-1.4109423161e+000;4.3006062508e-001;-1.3066627979e+000;
2.6953125000e-001;5.0080311298e-001;-5.3539794683e-001;2.6209095120e-001;-1.9917808771e+000;-3.7844538689e-002;-1.2319239378e+000;
2.7148437500e-001;5.8778429031e-001;-5.9541594982e-001;-1.5364086628e-001;-2.4479556084e+000;-9.5343455672e-002;-6.9455969334e-001;
2.7343750000e-001;6.6006451845e-001;-7.1475756168e-001;-5.7341170311e-001;-2.6698985100e+000;2.3169378936e-001;-9.6795871854e-002;
2.7539062500e-001;7.1657162905e-001;-8.8278347254e-001;-9.3630844355e-001;-2.6102180481e+000;7.5515019894e-001;1.1983419955e-001;
2.7734375000e-001;7.5651454926e-001;-1.0853067636e+000;-1.1895825863e+000;-2.2965323925e+000;1.2048510313e+000;-2.5949379802e-001;
2.7929687500e-001;7.7939677238e-001;-1.3055859804e+000;-1.2968591452e+000;-1.8237638474e+000;1.3434076309e+000;-1.0925626755e+000;
2.8125000000e-001;7.8502523899e-001;-1.5254963636e+000;-1.2437986135e+000;-1.3280032873e+000;1.0671721697e+000;-1.9635386467e+000;
2.8320312500e-001;7.7351301908e-001;-1.7267979383e+000;-1.0403312445e+000;-9.4911527634e-001;4.5063027740e-001;-2.4302372932e+000;
2.8515625000e-001;7.4527776241e-001;-1.8924124241e+000;-7.1911495924e-001;-7.9232686758e-001;-2.8453624249e-001;-2.2872138023e+000;
2.8710937500e-001;7.0103359222e-001;-2.0076184273e+000;-3.3045735955e-001;-8.9933300018e-001;-8.6265236139e-001;-1.6871831417e+000;
2.8906250000e-001;6.4177876711e-001;-2.0610837936e+000;6.5507411957e-002;-1.2368359566e+000;-1.0701344013e+000;-1.0481016636e+000;
2.9101562500e-001;5.6877785921e-001;-2.0456604958e+000;4.0816849470e-001;-1.7056605816e+000;-8.4540653229e-001;-8.0157810450e-001;
2.9296875000e-001;4.8353937268e-001;-1.9588898420e+000;6.4585876465e-001;-2.1679477692e+000;-3.0465245247e-001;-1.1332821846e+000;
2.9492187500e-001;3.8778933883e-001;-1.8031787872e+000;7.4387842417e-001;-2.4849729538e+000;3.0747446418e-001;-1.8708097935e+000;
2.9687500000e-001;2.8344056010e-001;-1.5856386423e+000;6.8987262249e-001;-2.5552234650e+000;7.2135192156e-001;-2.5861661434e+000;
2.9882812500e-001;1.7255915701e-001;-1.3175959587e+000;4.9572509527e-001;-2.3423004150e+000;7.5635802746e-001;-2.8515214920e+000;
3.0078125000e-001;5.7328090072e-002;-1.0138086081e+000;1.9567368925e-001;-1.8849958181e+000;3.9714476466e-001;-2.4951119423e+000;
3.0273437500e-001;-5.9991300106e-002;-6.9144397974e-001;-1.5905924141e-001;-1.2867823839e+000;-2.0001593232e-001;-1.7040705681e+000;
3.0468750000e-001;-1.7709907889e-001;-3.6888870597e-001;-5.0828427076e-001;-6.8759614229e-001;-7.7349400520e-001;-9.1261565685e-001;
3.0664062500e-001;-2.9169717431e-001;-6.4473330975e-002;-7.9226189852e-001;-2.2564384341e-001;-1.0671644211e+000;-5.4254382849e-001;
3.0859375000e-001;-4.0152993798e-001;2.0479832590e-001;-9.6105146408e-001;2.9909526347e-004;-9.3901568651e-001;-7.5139880180e-001;
3.1054687500e-001;-5.0442373753e-001;4.2442765832e-001;-9.8233634233e-001;-4.2231924832e-002;-4.2159977555e-001;-1.3390902281e+000;
3.1250000000e-001;-5.9832525253e-001;5.8342468739e-001;-8.4650552273e-001;-3.1069841981e-001;2.9123002291e-001;-1.8688565493e+000;
3.1445312500e-001;-6.8133783340e-001;6.7506694794e-001;-5.6820040941e-001;-6.9943457842e-001;9.2569577694e-001;-1.9301205873e+000;
3.1640625000e-001;-7.5175464153e-001;6.9736051559e-001;-1.8408577144e-001;-1.0688341856e+000;1.2432042360e+000;-1.3858245611e+000;
3.1835937500e-001;-8.0808895826e-001;6.5317106247e-001;2.5280910730e-001;-1.2838475704e+000;1.1405519247e+000;-4.5611912012e-001;
3.2031250000e-001;-8.4910041094e-001;5.5001676083e-001;6.8129694462e-001;-1.2512353659e+000;6.9288861752e-001;4.1173568368e-001;
3.2226562500e-001;-8.7381684780e-001;3.9953556657e-001;1.0415092707e+000;-9.4536721706e-001;1.2129056454e-001;8.0939286947e-001;
3.2421875000e-001;-8.8155168295e-001;2.1666617692e-001;1.2841676474e+000;-4.1549217701e-001;-3.0133986473e-001;6.1011683941e-001;
3.2617187500e-001;-8.7191605568e-001;1.8598422408e-002;1.3782060146e+000;2.2751353681e-001;-3.6627334356e-001;4.2874552310e-002;
3.2812500000e-001;-8.4482586384e-001;-1.7643332481e-001;1.3155556917e+000;8.4129196405e-001;-1.7818201333e-002;-4.4650718570e-001;
3.3007812500e-001;-8.0050349236e-001;-3.5042944551e-001;1.1123505831e+000;1.2907819748e+000;6.2251389027e-001;-4.6395018697e-001;
3.3203125000e-001;-7.3947417736e-001;-4.8688793182e-001;8.0636203289e-001;1.4850050211e+000;1.3067626953e+000;9.5366366208e-002;
3.3398437500e-001;-6.6255694628e-001;-5.7196289301e-001;4.5106649399e-001;1.4017783403e+000;1.7647554874e+000;9.8283869028e-001;
3.3593750000e-001;-5.7085061073e-001;-5.9543740749e-001;1.0726721585e-001;1.0935844183e+000;1.8177802563e+000;1.7440608740e+000;
3.3789062500e-001;-4.6571454406e-001;-5.5144369602e-001;-1.6642269492e-001;6.7298978567e-001;1.4536672831e+000;1.9898710251e+000;
3.3984375000e-001;-3.4874537587e-001;-4.3887946010e-001;-3.2275429368e-001;2.8161123395e-001;8.3155381680e-001;1.6285477877e+000;
3.4179687500e-001;-2.2174896300e-001;-2.6149192452e-001;-3.3324447274e-001;5.1136437804e-002;2.1432520449e-001;9.2014420033e-001;
3.4375000000e-001;-8.6709253490e-002;-2.7623686939e-002;-1.9265213609e-001;6.7083656788e-002;-1.4271195233e-001;3.2043454051e-001;
3.4570312500e-001;5.4246440530e-002;2.5036233664e-001;8.0168358982e-002;3.4523382783e-001;-9.9873617291e-002;2.0791949332e-001;
3.4765625000e-001;1.9888438284e-001;5.5693817139e-001;4.4516974688e-001;8.2719582319e-001;3.0780327320e-001;6.5734863281e-001;
3.4960937500e-001;3.4490332007e-001;8.7448734045e-001;8.4731841087e-001;1.3963207006e+000;8.8538485765e-001;1.3953609467e+000;
3.5156250000e-001;4.8997455835e-001;1.1845269203e+000;1.2251386642e+000;1.9096050262e+000;1.3605219126e+000;1.9647951126e+000;
3.5351562500e-001;6.3178265095e-001;1.4689903259e+000;1.5202635527e+000;2.2368383408e+000;1.4987313747e+000;1.9992716312e+000;
3.5546875000e-001;7.6806551218e-001;1.7114815712e+000;1.6865051985e+000;2.2962682247e+000;1.2027556896e+000;1.4436188936e+000;
3.5742187500e-001;8.9665395021e-001;1.8984128237e+000;1.6970324516e+000;2.0770061016e+000;5.5400896072e-001;5.8813697100e-001;
3.5937500000e-001;1.0155096054e+000;2.0199472904e+000;1.5485364199e+000;1.6420345306e+000;-2.2141274810e-001;-1.0384335369e-001;
3.6132812500e-001;1.1227600574e+000;2.0706789494e+000;1.2617371082e+000;1.1109905243e+000;-8.4779608250e-001;-2.7188548446e-001;
3.6328125000e-001;1.2167319059e+000;2.0500061512e+000;8.7815099955e-001;6.2744402885e-001;-1.1157828569e+000;1.2732502818e-001;
3.6523437500e-001;1.2959792614e+000;1.9621686935e+000;4.5362362266e-001;3.1963723898e-001;-9.7024697065e-001;7.9568636417e-001;
3.6718750000e-001;1.3593094349e+000;1.8159477711e+000;4.9634255469e-002;2.6544550061e-001;-5.3294640779e-001;1.2738314867e+000;
